576357	1470580	0.929824561404
576357	1774550	-0.357727909725
576357	713240	-0.270207960507
576357	2105504	-0.165548098434
576357	2105537	-0.333333333333
576357	131665	-0.0679064427218
2271181	1774753	-0.615312304378
2271181	2105598	-0.71929904203
2271181	1606474	-0.779732309604
2271181	1222740	-1.45519342733
2271181	539162	-0.649706605046
2271181	2105514	-0.645955167744
2271181	572220	-0.815577231285
2271181	1774594	-0.613654887571
2271181	2105603	-0.951552405564
2271181	1774617	-0.699285301748
2271181	218438	-0.800797793609
2271181	2163868	-0.805741908145
2271181	731389	-0.37533219429
2271181	1839118	-0.640331330761
2271181	927900	-0.824910607131
2271181	1847510	-0.877922497338
2271181	1235427	-1.65340909091
2271181	461710	-0.823022938672
2271181	2105453	-0.460059410046
2271181	513098	-0.396581159025
2271181	2105504	-0.72165149999
2271181	760113	-0.587207401215
2271181	1774371	-0.512621234439
2271181	1774963	-0.619755403283
2271181	337862	-0.624326496731
2271181	1774686	-0.51292398236
2271181	1606574	-0.936823079283
2271181	2263934	-0.5625
2271181	193952	-0.800296011988
2271181	1244528	-0.829305109492
2271181	1760654	-0.642556431621
2271181	1606609	-0.373343882572
2271181	1374348	-0.777120429418
2271181	561053	-0.936230241648
2271181	1489419	-0.364572802197
2271181	728408	-0.928334227279
2271181	2105537	-0.706072621035
2271181	1774976	0.196759259259
2271181	1932882	-0.295849784348
2271181	1122860	-0.0836162504618
2271181	1760402	-0.761973955744
2271181	655717	-0.500961538462
2271181	441411	-0.0924470850161
2271181	1140021	-0.31518831295
2271181	1775028	-0.774387462271
2271181	441554	-0.748891919692
2271181	1774415	-0.350788597441
2271181	1774692	-0.824384923011
2271181	131665	-0.933593822274
2271181	1774706	-0.840990382196
2271181	1322620	-0.0786389422026
2271181	552511	-0.603255795529
2271181	713229	-1.02694674535
2271181	1606515	-0.797802453205
2271181	655550	-0.986792930343
2271181	1517131	0.341847826087
2271181	1774550	-0.882526573027
2271181	1774482	-0.652169367449
2271181	1774816	-0.732430416442
2271181	1088431	-0.779524064602
2271181	1774957	-0.599348071695
2271181	1774954	-0.906608688959
2271181	741909	-0.851006291505
2271181	1760385	-0.470110445221
2271181	2105489	-0.955677725628
2271181	1774796	-0.625418726064
2271181	725379	-0.643788137062
2271181	690000	-0.299310080575
2271181	731434	-0.647660963027
2271181	2417022	-0.5625
2271181	786313	-0.835096058394
2271181	1774522	-0.870857324263
2271181	1146581	-0.040892047452
2271181	1841816	-1.58405791495
2271181	330571	-0.912333259457
2271181	1774723	-0.450869007684
2271181	1774925	-0.674119288016
2271181	1746244	-0.956498268422
2271181	290927	-0.973212781024
2271181	1774427	-0.893747612498
2271181	1774425	0.142178479574
2271181	1567096	-0.616521694154
