576357	1470580	-0.0290538362347
576357	1774550	-0.577035794328
576357	713240	-0.444554451054
576357	2105504	-0.5
576357	2105537	-0.5
576357	131665	-0.364388607705
2271181	1774753	-0.298032746636
2271181	2105598	-0.571898928797
2271181	1606474	-0.687017282012
2271181	1222740	1.36846861384
2271181	539162	-0.296954793073
2271181	2105514	-0.57354206855
2271181	572220	-0.493727549238
2271181	1774594	-0.180553697484
2271181	2105603	-0.635725654169
2271181	1774617	-0.835391850089
2271181	218438	-0.684621837688
2271181	2163868	-0.739193346672
2271181	731389	-0.615388557998
2271181	1839118	-0.387084621311
2271181	927900	-0.569152808728
2271181	1847510	-1.04788816488
2271181	1235427	-0.839976992223
2271181	461710	-0.785041334124
2271181	2105453	-0.310053705478
2271181	513098	-0.491019881682
2271181	2105504	-0.327117836292
2271181	760113	-0.664422235796
2271181	1774371	-0.891189949174
2271181	1774963	-0.660078707232
2271181	337862	-0.0840446624937
2271181	1774686	-0.526928185204
2271181	1606574	-0.716327829125
2271181	2263934	3
2271181	193952	-0.605513161945
2271181	1244528	-0.928193434178
2271181	1760654	-0.62915349852
2271181	1606609	-0.412651427016
2271181	1374348	0.237941260281
2271181	561053	-0.807563003738
2271181	1489419	-0.787673497699
2271181	728408	-0.864946348568
2271181	2105537	-0.590083831223
2271181	1774976	1.06302311007
2271181	1932882	-0.562276244847
2271181	1122860	-0.471463472509
2271181	1760402	-0.720640240921
2271181	655717	-0.730627226167
2271181	441411	0.244825649312
2271181	1140021	-0.574229962909
2271181	1775028	-0.187152028216
2271181	441554	-0.449589991304
2271181	1774415	-0.902344157141
2271181	1774692	-0.873825228884
2271181	131665	-0.673811202418
2271181	1774706	-0.733056487726
2271181	1322620	-0.119923095608
2271181	552511	-0.319064557743
2271181	713229	-0.490108406638
2271181	1606515	-0.787282148133
2271181	655550	-0.805475974272
2271181	1517131	-0.750874122342
2271181	1774550	-0.731616713213
2271181	1774482	-0.426435397433
2271181	1774816	-0.616182746465
2271181	1088431	-1.31597688971
2271181	1774957	-0.765914462843
2271181	1774954	-0.630595650428
2271181	741909	-0.236889176571
2271181	1760385	0.304541843681
2271181	2105489	-0.694914259382
2271181	1774796	-0.753162750404
2271181	725379	-0.872863009429
2271181	690000	0.287783512205
2271181	731434	-0.577293870689
2271181	2417022	3
2271181	786313	-0.499358988259
2271181	1774522	-0.513238776475
2271181	1146581	-0.299851566624
2271181	1841816	0.373582957461
2271181	330571	-0.511957865592
2271181	1774723	-0.520689082219
2271181	1774925	-0.820024168266
2271181	1746244	-1.04471837808
2271181	290927	-0.650943784981
2271181	1774427	-0.560202522506
2271181	1774425	0.0737389904043
2271181	1567096	-0.765743653417
2271181	1774934	-0.475851858315
2271181	1760371	-0.237636810653
2271181	2393452	-0.859789790744
2271181	1760374	1.15956514879
2271181	1774505	-0.623913363283
2271181	1928655	-0.720003807983
2271181	1774503	-1.01510758459
2271181	1774455	-0.138738913667
2271181	172508	-0.652875015069
2271181	1837210	-0.690867188387
2271181	1760367	-0.0517901538817
2271181	1791518	-0.110587614056
373216	1774509	-0.535353535354
373216	1774789	-0.333333333333
373216	1235762	-0.51724137931
373216	2105504	-1.0
373216	1349806	-0.735849056604
373216	837776	0.0566037735849
373216	1760385	0.0
373216	1458847	-0.152173913043
373216	1760350	-0.384615384615
1306708	1760388	-0.409395973154
1306708	1774753	0.0
1306708	2404454	-0.408
1306708	2335873	-0.5
1306708	2013565	-0.816091954023
1306708	682877	-0.24
1306708	1774511	-0.310344827586
1306708	1774966	-0.25
1306708	1760381	-0.385620915033
1306708	1774520	-0.462365591398
1306708	754316	-1.0
1306708	1638658	-0.515789473684
1306708	1760385	0.0
1306708	2105603	-0.422492401216
1306708	2105722	-0.473684210526
1306708	1774713	-0.690721649485
1306708	1774934	-0.230769230769
1306708	1774797	-0.603375527426
1306708	725379	-0.603174603175
1306708	1774839	-0.607142857143
1306708	731389	-0.460992907801
1306708	444058	1.0
1306708	2417022	3
1306708	1760374	1.0
1306708	1775089	0.302325581395
1306708	753501	3
1306708	1606474	-0.52380952381
1306708	1208274	0.142857142857
1306708	1774536	-0.45
1306708	1774718	-0.433155080214
1306708	2105504	-1.0
1306708	539799	-1.0
1306708	1760398	-0.0985915492958
1306708	1249277	0.2
1306708	1760402	-0.609756097561
1306708	1760410	-0.278048780488
1306708	1774963	-0.466063348416
1306708	428085	-0.191919191919
1306708	1606574	-0.455252918288
1306708	713228	-0.393548387097
1306708	193952	-0.449392712551
1306708	1606902	0.0771312584574
1306708	1760432	-0.452991452991
220768	859175	-0.402985074627
220768	1774692	-0.565957446809
220768	1349990	-0.402173913043
220768	1774868	-0.526717557252
220768	1839118	-0.0588235294118
220768	1774684	-0.650602409639
220768	1760374	1.0
220768	647225	-0.0952380952381
220768	724526	0.063829787234
220768	2105515	0.111111111111
220768	713228	-0.393548387097
220768	2417022	3
220768	2105537	-1.0
220768	2105468	0.0425531914894
220768	1775076	-0.393939393939
220768	1760385	0.0
220768	1774550	-0.561224489796
220768	1902321	-0.254237288136
1806862	1774963	-0.466063348416
1806862	172508	-0.434782608696
1806862	1928655	-0.529411764706
1806862	632290	-1.0
1806862	1774594	-0.00341296928328
1806862	1760374	1.0
1577814	218438	-0.486111111111
1577814	1774789	-0.333333333333
1577814	1774594	-0.00341296928328
1211379	2308915	3
1211379	1774509	-0.597027360891
1211379	286102	0.120469685398
1211379	1775053	3
1211379	180606	-1.2
1211379	1774816	-0.547997545741
1211379	563514	-0.665948861822
1211379	1774718	-0.64039617626
1211379	1606515	-0.684789514105
1211379	712068	3
1211379	1415599	-0.388249185751
1211379	754309	-0.71587810811
1211379	1774705	-0.80458582671
